ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AAPL,60,2017-12-04,21:30:00,2017-12-04T21:30:00+00:00,169.740000,169.800000,169.230000,169.560000,51,0.570000,-0.123697,170.346000,170.928000,170.856500,170.551440,0.388220,51.403250,0,train
AAPL,60,2017-12-05,13:30:00,2017-12-05T13:30:00+00:00,169.650000,169.980000,168.980000,169.240000,249,1.000000,-0.188724,169.944000,170.756000,170.735500,170.312997,0.384192,44.461538,1,train
AAPL,60,2017-12-05,14:30:00,2017-12-05T14:30:00+00:00,169.250000,170.570000,168.380000,170.340000,12195,2.190000,0.649965,169.908000,170.554000,170.665500,170.317906,0.340506,49.226442,1,train
AAPL,60,2017-12-05,15:30:00,2017-12-05T15:30:00+00:00,170.360000,171.510000,170.180000,171.220000,11028,1.330000,0.516614,170.026000,170.501000,170.644500,170.481923,0.382038,51.802403,0,train
AAPL,60,2017-12-05,16:30:00,2017-12-05T16:30:00+00:00,171.220000,171.400000,170.530000,170.690000,10521,0.870000,-0.309543,170.210000,170.456000,170.686000,170.519756,0.377977,49.489796,1,train
AAPL,60,2017-12-05,17:30:00,2017-12-05T17:30:00+00:00,170.700000,171.000000,170.220000,170.940000,10292,0.780000,0.146464,170.486000,170.416000,170.660500,170.596164,0.379331,49.873418,0,train
AAPL,60,2017-12-05,18:30:00,2017-12-05T18:30:00+00:00,170.920000,171.150000,169.950000,170.190000,9495,1.200000,-0.438750,170.676000,170.310000,170.701500,170.522316,0.401705,35.034483,0,train
AAPL,60,2017-12-05,19:30:00,2017-12-05T19:30:00+00:00,170.160000,170.290000,169.540000,170.090000,11176,0.750000,-0.058758,170.626000,170.267000,170.708000,170.443713,0.380880,37.685460,0,train
AAPL,60,2017-12-05,20:30:00,2017-12-05T20:30:00+00:00,170.100000,170.150000,169.440000,169.480000,5561,0.710000,-0.358634,170.278000,170.152000,170.659500,170.268492,0.393187,37.685460,1,train
AAPL,60,2017-12-05,21:30:00,2017-12-05T21:30:00+00:00,169.520000,169.610000,169.490000,169.560000,23,0.120000,0.047203,170.052000,170.131000,170.590000,170.139676,0.362544,36.555891,0,train
AAPL,60,2017-12-06,13:30:00,2017-12-06T13:30:00+00:00,168.050000,168.650000,167.300000,167.320000,704,1.350000,-1.321066,169.328000,169.907000,170.417500,169.627007,0.551892,27.594071,1,train
AAPL,60,2017-12-06,14:30:00,2017-12-06T14:30:00+00:00,167.310000,169.480000,166.440000,169.270000,11504,3.040000,1.165432,169.144000,169.910000,170.333000,169.562097,0.686109,43.743744,1,train
AAPL,60,2017-12-06,15:30:00,2017-12-06T15:30:00+00:00,169.280000,170.190000,168.660000,169.460000,11395,1.530000,0.112247,169.018000,169.822000,170.188000,169.543534,0.649968,44.190665,0,train
AAPL,60,2017-12-06,16:30:00,2017-12-06T16:30:00+00:00,169.440000,169.850000,168.880000,169.040000,9464,0.970000,-0.247846,168.930000,169.604000,170.052500,169.451982,0.620212,46.209761,1,train
AAPL,60,2017-12-06,17:30:00,2017-12-06T17:30:00+00:00,169.060000,169.690000,168.910000,169.300000,7074,0.780000,0.153810,168.878000,169.465000,169.960500,169.424349,0.622308,48.657025,1,train
AAPL,60,2017-12-06,18:30:00,2017-12-06T18:30:00+00:00,169.290000,170.010000,169.250000,169.370000,7798,0.760000,0.041347,169.288000,169.308000,169.862000,169.414467,0.618936,50.689290,0,train
AAPL,60,2017-12-06,19:30:00,2017-12-06T19:30:00+00:00,169.360000,169.570000,168.910000,169.050000,6847,0.660000,-0.188935,169.244000,169.194000,169.752000,169.348201,0.608268,42.543353,0,train
AAPL,60,2017-12-06,20:30:00,2017-12-06T20:30:00+00:00,169.070000,169.200000,168.770000,168.800000,4670,0.430000,-0.147885,169.112000,169.065000,169.666000,169.248528,0.608810,34.912718,0,train
AAPL,60,2017-12-06,21:30:00,2017-12-06T21:30:00+00:00,168.770000,168.820000,168.770000,168.790000,20,0.050000,-0.005924,169.062000,168.996000,169.574000,169.165159,0.600679,37.333333,1,train
AAPL,60,2017-12-07,13:30:00,2017-12-07T13:30:00+00:00,169.620000,169.650000,168.790000,169.040000,157,0.860000,0.148113,169.010000,168.944000,169.537500,169.142403,0.603133,37.333333,1,train
AAPL,60,2017-12-07,14:30:00,2017-12-07T14:30:00+00:00,168.930000,170.360000,168.910000,169.590000,11076,1.450000,0.325367,169.054000,169.171000,169.539000,169.223784,0.402662,45.890411,0,train
AAPL,60,2017-12-07,15:30:00,2017-12-07T15:30:00+00:00,169.610000,170.100000,169.110000,169.350000,10201,0.990000,-0.141518,169.114000,169.179000,169.544500,169.246733,0.183964,45.026882,1,train
AAPL,60,2017-12-07,16:30:00,2017-12-07T16:30:00+00:00,169.350000,169.970000,169.240000,169.710000,9336,0.730000,0.212578,169.296000,169.204000,169.513000,169.330963,0.192986,51.599444,1,train
AAPL,60,2017-12-07,17:30:00,2017-12-07T17:30:00+00:00,169.730000,170.190000,169.640000,170.150000,8346,0.550000,0.259266,169.568000,169.315000,169.459500,169.479879,0.182618,53.907285,0,train
